Response,"Affordable Housing (i.e. housing availability, social housing wait list, property prices, evaluation on rental buildings, childcare waitlists, etc.)","Poverty Reduction (i.e. wages, access to nutritious food, access to childcare, income distribution throughout neighbourhoods, etc.)","Mobility (i.e. cycling, walking, driving, traffic related, roadblocks, road construction, etc.)","Fiscal Responsibility (i.e. tax dollar distribution, financial transparency, budgets, service provisioning, etc.)","Climate Change (i.e. industrial emissions, air-borne pollutants, energy, water pollution, changes in native species populations, permeability, etc)",Housing_Data. 1,Housing_Data. 2,Housing_Data. 3,"3.1.1. Commercial product(i.e. mobile/web app, visualization)","3.1.2. City (i.e. reports, Government studies)","3.1.1 Education(i.e. K-12, college, university)","3.1.4 Media(i.e. newspaper article, blog post, tv/radio interview)","3.1.5 Personal(i.e. hobbyist, personal development)","3.1.6. Research(i.e. academic, projects, post grad, thesis)","3.2.1. Commercial product(i.e. mobile/web app, visualization)","3.2.2. City  (i.e. reports, Government studies)","3.2.3. Education(i.e. K-12, college, university)","3.2.4. Media(i.e. newspaper article, blog post, tv/radio interview)","3.2.5. Personal(i.e. hobbyist, personal development)","3.2.6. Research(i.e. academic, projects, post grad, thesis)","3.3.1.  Commercial product(i.e. mobile/web app, visualization)","3.3.2.  City (i.e. reports, Government studies)","3.3.3.  Education(i.e. K-12, college, university)","3.3.4. Media(i.e. newspaper article, blog post, tv/radio interview)","3.3.5.Personal(i.e. hobbyist, personal development)","3.3.6. Research(i.e. academic, projects, post grad, thesis)",Poverty_Data. 1,Poverty_Data. 2,Poverty_Data. 3,"5.1.1. Commercial product(i.e. mobile/web app, visualization)","5.1.2. City (i.e. reports, Government studies)","5.1.3. Education(i.e. K-12, college, university)","5.1.4.  Media(i.e. newspaper article, blog post, tv/radio interview)","5.1.5. Personal(i.e. hobbyist, personal development)","5.1.6. Research(i.e. academic, projects, post grad, thesis)","5.2.1. Commercial product(i.e. mobile/web app, visualization)","5.2.2. City (i.e. reports, Government studies)","5.2.3. Education(i.e. K-12, college, university)","5.2.4. Media(i.e. newspaper article, blog post, tv/radio interview)","5.2.5. Personal(i.e. hobbyist, personal development)","5.2.6. Research(i.e. academic, projects, post grad, thesis)","5.3.1. Commercial product(i.e. mobile/web app, visualization)","5.3.2. City (i.e. reports, Government studies)","5.3.3. Education(i.e. K-12, college, university)","5.3.4. Media(i.e. newspaper article, blog post, tv/radio interview)","5.3.5. Personal(i.e. hobbyist, personal development)","5.3.6. Research(i.e. academic, projects, post grad, thesis)",Mobility_Data. 1,Mobility_Data. 2,Mobility_Data. 3,"7.1.1. Commercial product(i.e. mobile/web app, visualization)","7.1.2. City (i.e. reports, Government studies)","7.1.3. Education(i.e. K-12, college, university)","7.1.4. Media(i.e. newspaper article, blog post, tv/radio interview)","7.1.5. Personal(i.e. hobbyist, personal development)","7.1.6. Research(i.e. academic, projects, post grad, thesis)","7.2.1. Commercial product(i.e. mobile/web app, visualization)","7.2.2. City  (i.e. reports, Government studies)","7.2.3. Education(i.e. K-12, college, university)","7.2.4. Media(i.e. newspaper article, blog post, tv/radio interview)","7.2.5. Personal(i.e. hobbyist, personal development)","7.2.6. Research(i.e. academic, projects, post grad, thesis)","7.3.1. Commercial product(i.e. mobile/web app, visualization)","7.3.2. City (i.e. reports, Government studies)","7.3.3. Education(i.e. K-12, college, university)","7.3.4. Media(i.e. newspaper article, blog post, tv/radio interview)","7.3.5. Personal(i.e. hobbyist, personal development)","7.3.6. Research(i.e. academic, projects, post grad, thesis)",Fiscal_Data. 1,Fiscal_Data. 2,Fiscal_Data. 3,"9.1.1. Commercial product(i.e. mobile/web app, visualization)","9.1.2. City (i.e. reports, Government studies)","9.1.3. Education(i.e. K-12, college, university)","9.1.4. Media(i.e. newspaper article, blog post, tv/radio interview)","9.1.5. Personal(i.e. hobbyist, personal development)","9.1.6. Research(i.e. academic, projects, post grad, thesis)","9.2.1. Commercial product(i.e. mobile/web app, visualization)","9.2.2. City (i.e. reports, Government studies)","9.2.3. Education(i.e. K-12, college, university)","9.2.4. Media(i.e. newspaper article, blog post, tv/radio interview)","9.2.5. Personal(i.e. hobbyist, personal development)","9.2.6. Research(i.e. academic, projects, post grad, thesis)","9.3.1. Commercial product(i.e. mobile/web app, visualization)","9.3.2. City (i.e. reports, Government studies)","9.3.3. Education(i.e. K-12, college, university)","9.3.4. Media(i.e. newspaper article, blog post, tv/radio interview)","9.3.5. Personal(i.e. hobbyist, personal development)","9.3.6. Research(i.e. academic, projects, post grad, thesis)",Climate_Data. 1,Climate_Data. 2,Climate_Data. 3,"11.1.1. Commercial product(i.e. mobile/web app, visualization)","11.1.2. City&nbsp (i.e. reports, Government studies)","11.1.3. Education(i.e. K-12, college, university)","11.1.4. Media(i.e. newspaper article, blog post, tv/radio interview)","11.1.5. Personal(i.e. hobbyist, personal development)","11.1.6. Research(i.e. academic, projects, post grad, thesis)","11.2.1. Commercial product(i.e. mobile/web app, visualization)","11.2.2. City&nbsp (i.e. reports, Government studies)","11.2.3. Education(i.e. K-12, college, university)","11.2.4. Media(i.e. newspaper article, blog post, tv/radio interview)","11.2.5. Personal(i.e. hobbyist, personal development)","11.2.6. Research(i.e. academic, projects, post grad, thesis)","11.3.1. Commercial product(i.e. mobile/web app, visualization)","11.3.2. City&nbsp (i.e. reports, Government studies)","11.3.3. Education(i.e. K-12, college, university)","11.3.4. Media(i.e. newspaper article, blog post, tv/radio interview)","11.3.5. Personal(i.e. hobbyist, personal development)","11.3.6. Research(i.e. academic, projects, post grad, thesis)"
11,"Affordable Housing (i.e. housing availability, social housing wait list, property prices, evaluation on rental buildings, childcare waitlists, etc.)","Poverty Reduction (i.e. wages, access to nutritious food, access to childcare, income distribution throughout neighbourhoods, etc.)","Mobility (i.e. cycling, walking, driving, traffic related, roadblocks, road construction, etc.)","Fiscal Responsibility (i.e. tax dollar distribution, financial transparency, budgets, service provisioning, etc.)","Climate Change (i.e. industrial emissions, air-borne pollutants, energy, water pollution, changes in native species populations, permeability, etc)",housing stock,subsidies,wait lists / usage rates,,"City (i.e. reports, Government studies)","Education(i.e. K-12, college, university)","Media(i.e. newspaper article, blog post, tv/radio interview)","Personal(i.e. hobbyist, personal development)",,,"City (i.e. reports, Government studies)","Education(i.e. K-12, college, university)","Media(i.e. newspaper article, blog post, tv/radio interview)","Personal(i.e. hobbyist, personal development)",,,"City (i.e. reports, Government studies)","Education(i.e. K-12, college, university)","Media(i.e. newspaper article, blog post, tv/radio interview)","Personal(i.e. hobbyist, personal development)",,The variables for the TDSB Learning Opportunities Index,EI distributions,welfare distributions,,"City (i.e. reports, Government studies)","Education(i.e. K-12, college, university)","Media(i.e. newspaper article, blog post, tv/radio interview)","Personal(i.e. hobbyist, personal development)",,,"City (i.e. reports, Government studies)","Education(i.e. K-12, college, university)","Media(i.e. newspaper article, blog post, tv/radio interview)","Personal(i.e. hobbyist, personal development)",,,"City (i.e. reports, Government studies)","Education(i.e. K-12, college, university)","Media(i.e. newspaper article, blog post, tv/radio interview)","Personal(i.e. hobbyist, personal development)",,Ride share information,Bike share data,Construction data / future plans,"Commercial product(i.e. mobile/web app, visualization)","City (i.e. reports, Government studies)","Education(i.e. K-12, college, university)","Media(i.e. newspaper article, blog post, tv/radio interview)","Personal(i.e. hobbyist, personal development)",,"Commercial product(i.e. mobile/web app, visualization)","City (i.e. reports, Government studies)","Education(i.e. K-12, college, university)","Media(i.e. newspaper article, blog post, tv/radio interview)","Personal(i.e. hobbyist, personal development)",,"Commercial product(i.e. mobile/web app, visualization)","City (i.e. reports, Government studies)","Education(i.e. K-12, college, university)","Media(i.e. newspaper article, blog post, tv/radio interview)","Personal(i.e. hobbyist, personal development)",,budget data,transfer payments from province/feds,,"Commercial product(i.e. mobile/web app, visualization)","City (i.e. reports, Government studies)","Education(i.e. K-12, college, university)","Media(i.e. newspaper article, blog post, tv/radio interview)","Personal(i.e. hobbyist, personal development)",,"Commercial product(i.e. mobile/web app, visualization)","City (i.e. reports, Government studies)","Education(i.e. K-12, college, university)","Media(i.e. newspaper article, blog post, tv/radio interview)","Personal(i.e. hobbyist, personal development)",,,,,,,,Waste management data,air & water quality,health and wellness data,"Commercial product(i.e. mobile/web app, visualization)","City (i.e. reports, Government studies)","Education(i.e. K-12, college, university)","Media(i.e. newspaper article, blog post, tv/radio interview)","Personal(i.e. hobbyist, personal development)",,"Commercial product(i.e. mobile/web app, visualization)","City (i.e. reports, Government studies)","Education(i.e. K-12, college, university)","Media(i.e. newspaper article, blog post, tv/radio interview)","Personal(i.e. hobbyist, personal development)",,"Commercial product(i.e. mobile/web app, visualization)","City (i.e. reports, Government studies)","Education(i.e. K-12, college, university)","Media(i.e. newspaper article, blog post, tv/radio interview)","Personal(i.e. hobbyist, personal development)",
12,"Affordable Housing (i.e. housing availability, social housing wait list, property prices, evaluation on rental buildings, childcare waitlists, etc.)",,"Mobility (i.e. cycling, walking, driving, traffic related, roadblocks, road construction, etc.)","Fiscal Responsibility (i.e. tax dollar distribution, financial transparency, budgets, service provisioning, etc.)",,Assessment and property data,Zoning and plan data,Beneficial ownership registry,"Commercial product(i.e. mobile/web app, visualization)","City (i.e. reports, Government studies)","Education(i.e. K-12, college, university)","Media(i.e. newspaper article, blog post, tv/radio interview)","Personal(i.e. hobbyist, personal development)","Research(i.e. academic, projects, post grad, thesis)","Commercial product(i.e. mobile/web app, visualization)",,"Education(i.e. K-12, college, university)",,"Personal(i.e. hobbyist, personal development)","Research(i.e. academic, projects, post grad, thesis)","Commercial product(i.e. mobile/web app, visualization)","City (i.e. reports, Government studies)","Education(i.e. K-12, college, university)","Media(i.e. newspaper article, blog post, tv/radio interview)","Personal(i.e. hobbyist, personal development)","Research(i.e. academic, projects, post grad, thesis)",,,,,,,,,,,,,,,,,,,,,,Major infrastructure models (Eg ridership projections source data and model for current and planned routes and stops),Ridership data at micro data level (Eg all presto rides),Value for money and cost benefit models for projects (Eg full models for Gardiner rebuild options),,"City (i.e. reports, Government studies)","Education(i.e. K-12, college, university)","Media(i.e. newspaper article, blog post, tv/radio interview)","Personal(i.e. hobbyist, personal development)","Research(i.e. academic, projects, post grad, thesis)","Commercial product(i.e. mobile/web app, visualization)","City (i.e. reports, Government studies)","Education(i.e. K-12, college, university)","Media(i.e. newspaper article, blog post, tv/radio interview)","Personal(i.e. hobbyist, personal development)","Research(i.e. academic, projects, post grad, thesis)",,"City (i.e. reports, Government studies)","Education(i.e. K-12, college, university)","Media(i.e. newspaper article, blog post, tv/radio interview)","Personal(i.e. hobbyist, personal development)","Research(i.e. academic, projects, post grad, thesis)",Source data to all cost benefit analyses,Full line by line budgets,Real time actual spending Eg checkbook NYC,,"City (i.e. reports, Government studies)","Education(i.e. K-12, college, university)","Media(i.e. newspaper article, blog post, tv/radio interview)","Personal(i.e. hobbyist, personal development)","Research(i.e. academic, projects, post grad, thesis)",,"City (i.e. reports, Government studies)","Education(i.e. K-12, college, university)","Media(i.e. newspaper article, blog post, tv/radio interview)","Personal(i.e. hobbyist, personal development)","Research(i.e. academic, projects, post grad, thesis)","Commercial product(i.e. mobile/web app, visualization)","City (i.e. reports, Government studies)","Education(i.e. K-12, college, university)","Media(i.e. newspaper article, blog post, tv/radio interview)","Personal(i.e. hobbyist, personal development)","Research(i.e. academic, projects, post grad, thesis)",,,,,,,,,,,,,,,,,,,,,
13,"Affordable Housing (i.e. housing availability, social housing wait list, property prices, evaluation on rental buildings, childcare waitlists, etc.)",,,,,School catchment areas and performance of corresponding school,"Proximity of every property in the City to nearest subway, streetcar and bus route - measured by walking distance",Proximity of every property in the City to major centres of employment - measure by driving and transit.,"Commercial product(i.e. mobile/web app, visualization)","City (i.e. reports, Government studies)",,,"Personal(i.e. hobbyist, personal development)","Research(i.e. academic, projects, post grad, thesis)","Commercial product(i.e. mobile/web app, visualization)","City (i.e. reports, Government studies)","Education(i.e. K-12, college, university)",,"Personal(i.e. hobbyist, personal development)","Research(i.e. academic, projects, post grad, thesis)","Commercial product(i.e. mobile/web app, visualization)","City (i.e. reports, Government studies)","Education(i.e. K-12, college, university)",,"Personal(i.e. hobbyist, personal development)","Research(i.e. academic, projects, post grad, thesis)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,,,"Mobility (i.e. cycling, walking, driving, traffic related, roadblocks, road construction, etc.)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Housing,Budget,Construction,,,,,"Personal(i.e. hobbyist, personal development)",,,,,,"Personal(i.e. hobbyist, personal development)",,,,,,"Personal(i.e. hobbyist, personal development)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,,,,,"Climate Change (i.e. industrial emissions, air-borne pollutants, energy, water pollution, changes in native species populations, permeability, etc)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Actions that reduce GHGs, by how much",Decreases in GHGs as a city,Increases in temp / climate events,"Commercial product(i.e. mobile/web app, visualization)","City (i.e. reports, Government studies)","Education(i.e. K-12, college, university)","Media(i.e. newspaper article, blog post, tv/radio interview)",,"Research(i.e. academic, projects, post grad, thesis)","Commercial product(i.e. mobile/web app, visualization)","City (i.e. reports, Government studies)","Education(i.e. K-12, college, university)","Media(i.e. newspaper article, blog post, tv/radio interview)",,"Research(i.e. academic, projects, post grad, thesis)","Commercial product(i.e. mobile/web app, visualization)","City (i.e. reports, Government studies)","Education(i.e. K-12, college, university)","Media(i.e. newspaper article, blog post, tv/radio interview)",,"Research(i.e. academic, projects, post grad, thesis)"
16,"Affordable Housing (i.e. housing availability, social housing wait list, property prices, evaluation on rental buildings, childcare waitlists, etc.)","Poverty Reduction (i.e. wages, access to nutritious food, access to childcare, income distribution throughout neighbourhoods, etc.)","Mobility (i.e. cycling, walking, driving, traffic related, roadblocks, road construction, etc.)","Fiscal Responsibility (i.e. tax dollar distribution, financial transparency, budgets, service provisioning, etc.)","Climate Change (i.e. industrial emissions, air-borne pollutants, energy, water pollution, changes in native species populations, permeability, etc)",GIS data,Statistical data (by year),,,"City (i.e. reports, Government studies)","Education(i.e. K-12, college, university)","Media(i.e. newspaper article, blog post, tv/radio interview)","Personal(i.e. hobbyist, personal development)","Research(i.e. academic, projects, post grad, thesis)",,"City (i.e. reports, Government studies)","Education(i.e. K-12, college, university)","Media(i.e. newspaper article, blog post, tv/radio interview)","Personal(i.e. hobbyist, personal development)","Research(i.e. academic, projects, post grad, thesis)",,,,,,,Household income,GIS Data,,,,"Education(i.e. K-12, college, university)","Media(i.e. newspaper article, blog post, tv/radio interview)","Personal(i.e. hobbyist, personal development)","Research(i.e. academic, projects, post grad, thesis)",,,"Education(i.e. K-12, college, university)","Media(i.e. newspaper article, blog post, tv/radio interview)","Personal(i.e. hobbyist, personal development)","Research(i.e. academic, projects, post grad, thesis)",,,,,,,GIS Data,"Statistical data on commuting time, distance travelled, constructions per block, etc",,,,"Education(i.e. K-12, college, university)","Media(i.e. newspaper article, blog post, tv/radio interview)","Personal(i.e. hobbyist, personal development)","Research(i.e. academic, projects, post grad, thesis)",,,"Education(i.e. K-12, college, university)","Media(i.e. newspaper article, blog post, tv/radio interview)","Personal(i.e. hobbyist, personal development)","Research(i.e. academic, projects, post grad, thesis)",,,,,,,Raw data on budget composition,Budget distribution,Project/program success,,"City (i.e. reports, Government studies)","Education(i.e. K-12, college, university)","Media(i.e. newspaper article, blog post, tv/radio interview)","Personal(i.e. hobbyist, personal development)","Research(i.e. academic, projects, post grad, thesis)",,"City (i.e. reports, Government studies)","Education(i.e. K-12, college, university)","Media(i.e. newspaper article, blog post, tv/radio interview)","Personal(i.e. hobbyist, personal development)","Research(i.e. academic, projects, post grad, thesis)",,"City (i.e. reports, Government studies)","Education(i.e. K-12, college, university)","Media(i.e. newspaper article, blog post, tv/radio interview)","Personal(i.e. hobbyist, personal development)","Research(i.e. academic, projects, post grad, thesis)",GHG emissions,Energy use intensity,,,"City (i.e. reports, Government studies)","Education(i.e. K-12, college, university)","Media(i.e. newspaper article, blog post, tv/radio interview)","Personal(i.e. hobbyist, personal development)","Research(i.e. academic, projects, post grad, thesis)",,"City (i.e. reports, Government studies)","Education(i.e. K-12, college, university)","Media(i.e. newspaper article, blog post, tv/radio interview)","Personal(i.e. hobbyist, personal development)","Research(i.e. academic, projects, post grad, thesis)",,,,,,
17,"Affordable Housing (i.e. housing availability, social housing wait list, property prices, evaluation on rental buildings, childcare waitlists, etc.)",,"Mobility (i.e. cycling, walking, driving, traffic related, roadblocks, road construction, etc.)","Fiscal Responsibility (i.e. tax dollar distribution, financial transparency, budgets, service provisioning, etc.)","Climate Change (i.e. industrial emissions, air-borne pollutants, energy, water pollution, changes in native species populations, permeability, etc)",Housing prices/rental costs - MPAC value/taxes/etc,Household energy costs,Income breakdown,,"City (i.e. reports, Government studies)","Education(i.e. K-12, college, university)",,"Personal(i.e. hobbyist, personal development)","Research(i.e. academic, projects, post grad, thesis)",,"City (i.e. reports, Government studies)","Education(i.e. K-12, college, university)",,"Personal(i.e. hobbyist, personal development)","Research(i.e. academic, projects, post grad, thesis)",,"City (i.e. reports, Government studies)","Education(i.e. K-12, college, university)",,"Personal(i.e. hobbyist, personal development)","Research(i.e. academic, projects, post grad, thesis)",,,,,,,,,,,,,,,,,,,,,,Road sensor data (traffic) - data used to be available on city website but no longer is. Similar to MTO Compass/TRIP systems,Realtime TTC delay/flow information,Realtime lane/sidewalk closure data,"Commercial product(i.e. mobile/web app, visualization)",,,,"Personal(i.e. hobbyist, personal development)","Research(i.e. academic, projects, post grad, thesis)","Commercial product(i.e. mobile/web app, visualization)",,,,"Personal(i.e. hobbyist, personal development)","Research(i.e. academic, projects, post grad, thesis)","Commercial product(i.e. mobile/web app, visualization)",,,,"Personal(i.e. hobbyist, personal development)","Research(i.e. academic, projects, post grad, thesis)",City spending by program,Infrastructure upgrade/construction dates/costs,,"Commercial product(i.e. mobile/web app, visualization)","City (i.e. reports, Government studies)",,,"Personal(i.e. hobbyist, personal development)","Research(i.e. academic, projects, post grad, thesis)","Commercial product(i.e. mobile/web app, visualization)","City (i.e. reports, Government studies)",,,"Personal(i.e. hobbyist, personal development)","Research(i.e. academic, projects, post grad, thesis)",,,,,,,"Energy/water use by building, emissions by building/industry",Map of upgraded buildings/net zero/passive buildings (from permitting?),"Energy Audits by building, city thermal map (i.e. myheat.ca - Hamilton)","Commercial product(i.e. mobile/web app, visualization)","City (i.e. reports, Government studies)","Education(i.e. K-12, college, university)","Media(i.e. newspaper article, blog post, tv/radio interview)","Personal(i.e. hobbyist, personal development)","Research(i.e. academic, projects, post grad, thesis)","Commercial product(i.e. mobile/web app, visualization)","City (i.e. reports, Government studies)","Education(i.e. K-12, college, university)","Media(i.e. newspaper article, blog post, tv/radio interview)","Personal(i.e. hobbyist, personal development)","Research(i.e. academic, projects, post grad, thesis)","Commercial product(i.e. mobile/web app, visualization)","City (i.e. reports, Government studies)","Education(i.e. K-12, college, university)","Media(i.e. newspaper article, blog post, tv/radio interview)","Personal(i.e. hobbyist, personal development)","Research(i.e. academic, projects, post grad, thesis)"
18,,,,,"Climate Change (i.e. industrial emissions, air-borne pollutants, energy, water pollution, changes in native species populations, permeability, etc)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Electrifying heating in buildings  and transportation,Decarbonizing the electric grid,Flooding mitigation,,"City (i.e. reports, Government studies)",,"Media(i.e. newspaper article, blog post, tv/radio interview)",,"Research(i.e. academic, projects, post grad, thesis)",,"City (i.e. reports, Government studies)",,"Media(i.e. newspaper article, blog post, tv/radio interview)",,"Research(i.e. academic, projects, post grad, thesis)",,"City (i.e. reports, Government studies)",,"Media(i.e. newspaper article, blog post, tv/radio interview)",,"Research(i.e. academic, projects, post grad, thesis)"
19,,"Poverty Reduction (i.e. wages, access to nutritious food, access to childcare, income distribution throughout neighbourhoods, etc.)",,,"Climate Change (i.e. industrial emissions, air-borne pollutants, energy, water pollution, changes in native species populations, permeability, etc)",,,,,,,,,,,,,,,,,,,,,,Income distribution in areas,Income distribution among people of different racial backgrounds,Access to childcare services,,"City (i.e. reports, Government studies)",,,,"Research(i.e. academic, projects, post grad, thesis)",,"City (i.e. reports, Government studies)",,,"Personal(i.e. hobbyist, personal development)","Research(i.e. academic, projects, post grad, thesis)",,"City (i.e. reports, Government studies)","Education(i.e. K-12, college, university)",,,"Research(i.e. academic, projects, post grad, thesis)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Carbon emissions in Toronto (GIS map?),"Waste produced in tons, whether chemical, physical, recycled, etc.",Temperature data that is longitudinal,"Commercial product(i.e. mobile/web app, visualization)","City (i.e. reports, Government studies)",,"Media(i.e. newspaper article, blog post, tv/radio interview)",,"Research(i.e. academic, projects, post grad, thesis)",,"City (i.e. reports, Government studies)",,,"Personal(i.e. hobbyist, personal development)","Research(i.e. academic, projects, post grad, thesis)","Commercial product(i.e. mobile/web app, visualization)","City (i.e. reports, Government studies)",,"Media(i.e. newspaper article, blog post, tv/radio interview)",,"Research(i.e. academic, projects, post grad, thesis)"
20,"Affordable Housing (i.e. housing availability, social housing wait list, property prices, evaluation on rental buildings, childcare waitlists, etc.)",,,,"Climate Change (i.e. industrial emissions, air-borne pollutants, energy, water pollution, changes in native species populations, permeability, etc)",Housing requiring major repair,Energy Poverty - how much do households spend on their utility bills,,,"City (i.e. reports, Government studies)","Education(i.e. K-12, college, university)","Media(i.e. newspaper article, blog post, tv/radio interview)",,"Research(i.e. academic, projects, post grad, thesis)",,"City (i.e. reports, Government studies)","Education(i.e. K-12, college, university)","Media(i.e. newspaper article, blog post, tv/radio interview)",,"Research(i.e. academic, projects, post grad, thesis)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Energy Poverty - how much do households spend on their utility bills,Building Data use / building square feet or land use,,,"City (i.e. reports, Government studies)",,"Media(i.e. newspaper article, blog post, tv/radio interview)",,"Research(i.e. academic, projects, post grad, thesis)",,"City (i.e. reports, Government studies)",,"Media(i.e. newspaper article, blog post, tv/radio interview)",,"Research(i.e. academic, projects, post grad, thesis)",,,,,,
21,,,,,"Climate Change (i.e. industrial emissions, air-borne pollutants, energy, water pollution, changes in native species populations, permeability, etc)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Emissions data (overall and breakdown by sector),"Extreme weather data (impacts, location, breakdown of impact)","Utility data in buildings (electricity, natural gas, renewable generation)",,"City (i.e. reports, Government studies)",,,,"Research(i.e. academic, projects, post grad, thesis)",,"City (i.e. reports, Government studies)",,,,,,"City (i.e. reports, Government studies)",,,,"Research(i.e. academic, projects, post grad, thesis)"
22,,,,,"Climate Change (i.e. industrial emissions, air-borne pollutants, energy, water pollution, changes in native species populations, permeability, etc)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,green economy in toronto (# of jobs in green economy),emissions associated with aviation,"carbon impact of shipping/mailing online order (i.e. amazon, subscription boxes, etc.)",,"City (i.e. reports, Government studies)",,,,"Research(i.e. academic, projects, post grad, thesis)",,"City (i.e. reports, Government studies)",,,,"Research(i.e. academic, projects, post grad, thesis)",,"City (i.e. reports, Government studies)",,,,"Research(i.e. academic, projects, post grad, thesis)"
23,"Affordable Housing (i.e. housing availability, social housing wait list, property prices, evaluation on rental buildings, childcare waitlists, etc.)","Poverty Reduction (i.e. wages, access to nutritious food, access to childcare, income distribution throughout neighbourhoods, etc.)",,,"Climate Change (i.e. industrial emissions, air-borne pollutants, energy, water pollution, changes in native species populations, permeability, etc)",Access to affordable housing,Tenant protection,Property prices,,,,,"Personal(i.e. hobbyist, personal development)",,,,,,"Personal(i.e. hobbyist, personal development)",,,,,,"Personal(i.e. hobbyist, personal development)",,Access to more affordable housing,Access to nutritious food,Increase in wages,,,,,"Personal(i.e. hobbyist, personal development)",,,,,,"Personal(i.e. hobbyist, personal development)",,,,,,"Personal(i.e. hobbyist, personal development)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Local community engagement and consultations,Long-term low-carbon strategy,Local/Provincial/International government action to fight climate change,,,,,"Personal(i.e. hobbyist, personal development)",,,,,,"Personal(i.e. hobbyist, personal development)",,,,,,"Personal(i.e. hobbyist, personal development)",
24,,,,,"Climate Change (i.e. industrial emissions, air-borne pollutants, energy, water pollution, changes in native species populations, permeability, etc)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Flood risk probability and magnitude for every property.,Infrastructure systems vulnerability at the neighbourhood level taking into account cascade failure,Disclosure according to the guidelines of the Task force on Climate Related Financial Disclosure,"Commercial product(i.e. mobile/web app, visualization)","City (i.e. reports, Government studies)","Education(i.e. K-12, college, university)","Media(i.e. newspaper article, blog post, tv/radio interview)",,"Research(i.e. academic, projects, post grad, thesis)","Commercial product(i.e. mobile/web app, visualization)","City (i.e. reports, Government studies)","Education(i.e. K-12, college, university)","Media(i.e. newspaper article, blog post, tv/radio interview)",,"Research(i.e. academic, projects, post grad, thesis)","Commercial product(i.e. mobile/web app, visualization)","City (i.e. reports, Government studies)","Education(i.e. K-12, college, university)","Media(i.e. newspaper article, blog post, tv/radio interview)",,"Research(i.e. academic, projects, post grad, thesis)"
